=== NEAR-EMPTY CSV FILES (1-5 data rows only — likely 1-2 stray trades) ===
Total: 3,927
These files have very few data rows (1-5). Either the strike had almost no
trading activity, or the data is incomplete. Vendor should confirm or backfill.

Format: SYMBOL  STRIKE  OPT  EXPIRY  ROWS  FILEPATH
NIFTY   13400  CE   2020-03-19  rows= 3  Backtesting Options Data/nifty 2014-2024 mid/2020/2020-03-19/NIFTY_13400_CE_19_MAR_20.csv
NIFTY    6950  CE   2020-03-19  rows= 2  Backtesting Options Data/nifty 2014-2024 mid/2020/2020-03-19/NIFTY_6950_CE_19_MAR_20.csv
NIFTY    7050  CE   2020-03-19  rows= 2  Backtesting Options Data/nifty 2014-2024 mid/2020/2020-03-19/NIFTY_7050_CE_19_MAR_20.csv
NIFTY    7300  CE   2020-03-19  rows= 2  Backtesting Options Data/nifty 2014-2024 mid/2020/2020-03-19/NIFTY_7300_CE_19_MAR_20.csv
NIFTY    7400  CE   2020-03-19  rows= 4  Backtesting Options Data/nifty 2014-2024 mid/2020/2020-03-19/NIFTY_7400_CE_19_MAR_20.csv
NIFTY   12350  PE   2020-03-26  rows= 4  Backtesting Options Data/nifty 2014-2024 mid/2020/2020-03-26/NIFTY_12350_PE_26_MAR_20.csv
NIFTY   12450  PE   2020-03-26  rows= 2  Backtesting Options Data/nifty 2014-2024 mid/2020/2020-03-26/NIFTY_12450_PE_26_MAR_20.csv
NIFTY   12550  PE   2020-03-26  rows= 1  Backtesting Options Data/nifty 2014-2024 mid/2020/2020-03-26/NIFTY_12550_PE_26_MAR_20.csv
NIFTY   12950  PE   2020-03-26  rows= 1  Backtesting Options Data/nifty 2014-2024 mid/2020/2020-03-26/NIFTY_12950_PE_26_MAR_20.csv
NIFTY   13050  PE   2020-03-26  rows= 2  Backtesting Options Data/nifty 2014-2024 mid/2020/2020-03-26/NIFTY_13050_PE_26_MAR_20.csv
NIFTY   13150  PE   2020-03-26  rows= 1  Backtesting Options Data/nifty 2014-2024 mid/2020/2020-03-26/NIFTY_13150_PE_26_MAR_20.csv
NIFTY   13250  CE   2020-03-26  rows= 4  Backtesting Options Data/nifty 2014-2024 mid/2020/2020-03-26/NIFTY_13250_CE_26_MAR_20.csv
NIFTY   13250  PE   2020-03-26  rows= 2  Backtesting Options Data/nifty 2014-2024 mid/2020/2020-03-26/NIFTY_13250_PE_26_MAR_20.csv
NIFTY   13350  PE   2020-03-26  rows= 2  Backtesting Options Data/nifty 2014-2024 mid/2020/2020-03-26/NIFTY_13350_PE_26_MAR_20.csv
NIFTY   13550  CE   2020-03-26  rows= 5  Backtesting Options Data/nifty 2014-2024 mid/2020/2020-03-26/NIFTY_13550_CE_26_MAR_20.csv
NIFTY   13600  PE   2020-03-26  rows= 2  Backtesting Options Data/nifty 2014-2024 mid/2020/2020-03-26/NIFTY_13600_PE_26_MAR_20.csv
NIFTY   13800  PE   2020-03-26  rows= 1  Backtesting Options Data/nifty 2014-2024 mid/2020/2020-03-26/NIFTY_13800_PE_26_MAR_20.csv
NIFTY   14100  CE   2020-03-26  rows= 3  Backtesting Options Data/nifty 2014-2024 mid/2020/2020-03-26/NIFTY_14100_CE_26_MAR_20.csv
NIFTY    7150  CE   2020-03-26  rows= 1  Backtesting Options Data/nifty 2014-2024 mid/2020/2020-03-26/NIFTY_7150_CE_26_MAR_20.csv
NIFTY   10450  CE   2020-04-01  rows= 5  Backtesting Options Data/nifty 2014-2024 mid/2020/2020-04-01/NIFTY_10450_CE_01_APR_20.csv
NIFTY   10950  CE   2020-04-01  rows= 4  Backtesting Options Data/nifty 2014-2024 mid/2020/2020-04-01/NIFTY_10950_CE_01_APR_20.csv
NIFTY   11050  CE   2020-04-01  rows= 2  Backtesting Options Data/nifty 2014-2024 mid/2020/2020-04-01/NIFTY_11050_CE_01_APR_20.csv
NIFTY   11600  PE   2020-04-01  rows= 1  Backtesting Options Data/nifty 2014-2024 mid/2020/2020-04-01/NIFTY_11600_PE_01_APR_20.csv
NIFTY   11900  CE   2020-04-01  rows= 1  Backtesting Options Data/nifty 2014-2024 mid/2020/2020-04-01/NIFTY_11900_CE_01_APR_20.csv
NIFTY   12250  CE   2020-04-01  rows= 2  Backtesting Options Data/nifty 2014-2024 mid/2020/2020-04-01/NIFTY_12250_CE_01_APR_20.csv
NIFTY    6100  CE   2020-04-01  rows= 2  Backtesting Options Data/nifty 2014-2024 mid/2020/2020-04-01/NIFTY_6100_CE_01_APR_20.csv
NIFTY    6150  PE   2020-04-01  rows= 3  Backtesting Options Data/nifty 2014-2024 mid/2020/2020-04-01/NIFTY_6150_PE_01_APR_20.csv
NIFTY    6450  PE   2020-04-01  rows= 4  Backtesting Options Data/nifty 2014-2024 mid/2020/2020-04-01/NIFTY_6450_PE_01_APR_20.csv
NIFTY    6600  CE   2020-04-01  rows= 5  Backtesting Options Data/nifty 2014-2024 mid/2020/2020-04-01/NIFTY_6600_CE_01_APR_20.csv
NIFTY    7150  CE   2020-04-01  rows= 1  Backtesting Options Data/nifty 2014-2024 mid/2020/2020-04-01/NIFTY_7150_CE_01_APR_20.csv
NIFTY    7750  CE   2020-04-01  rows= 1  Backtesting Options Data/nifty 2014-2024 mid/2020/2020-04-01/NIFTY_7750_CE_01_APR_20.csv
NIFTY    9550  PE   2020-04-01  rows= 1  Backtesting Options Data/nifty 2014-2024 mid/2020/2020-04-01/NIFTY_9550_PE_01_APR_20.csv
NIFTY    9800  PE   2020-04-01  rows= 5  Backtesting Options Data/nifty 2014-2024 mid/2020/2020-04-01/NIFTY_9800_PE_01_APR_20.csv
NIFTY   10100  PE   2020-04-09  rows= 1  Backtesting Options Data/nifty 2014-2024 mid/2020/2020-04-09/NIFTY_10100_PE_09_APR_20.csv
NIFTY   10200  PE   2020-04-09  rows= 3  Backtesting Options Data/nifty 2014-2024 mid/2020/2020-04-09/NIFTY_10200_PE_09_APR_20.csv
NIFTY   10300  PE   2020-04-09  rows= 2  Backtesting Options Data/nifty 2014-2024 mid/2020/2020-04-09/NIFTY_10300_PE_09_APR_20.csv
NIFTY   10350  CE   2020-04-09  rows= 2  Backtesting Options Data/nifty 2014-2024 mid/2020/2020-04-09/NIFTY_10350_CE_09_APR_20.csv
NIFTY   10800  CE   2020-04-09  rows= 5  Backtesting Options Data/nifty 2014-2024 mid/2020/2020-04-09/NIFTY_10800_CE_09_APR_20.csv
NIFTY   10900  PE   2020-04-09  rows= 1  Backtesting Options Data/nifty 2014-2024 mid/2020/2020-04-09/NIFTY_10900_PE_09_APR_20.csv
NIFTY   11100  PE   2020-04-09  rows= 3  Backtesting Options Data/nifty 2014-2024 mid/2020/2020-04-09/NIFTY_11100_PE_09_APR_20.csv
NIFTY   11200  PE   2020-04-09  rows= 1  Backtesting Options Data/nifty 2014-2024 mid/2020/2020-04-09/NIFTY_11200_PE_09_APR_20.csv
NIFTY   11800  CE   2020-04-09  rows= 3  Backtesting Options Data/nifty 2014-2024 mid/2020/2020-04-09/NIFTY_11800_CE_09_APR_20.csv
NIFTY   12300  PE   2020-04-09  rows= 1  Backtesting Options Data/nifty 2014-2024 mid/2020/2020-04-09/NIFTY_12300_PE_09_APR_20.csv
NIFTY   13700  CE   2020-04-09  rows= 2  Backtesting Options Data/nifty 2014-2024 mid/2020/2020-04-09/NIFTY_13700_CE_09_APR_20.csv
NIFTY    6100  CE   2020-04-09  rows= 4  Backtesting Options Data/nifty 2014-2024 mid/2020/2020-04-09/NIFTY_6100_CE_09_APR_20.csv
NIFTY    6300  CE   2020-04-09  rows= 1  Backtesting Options Data/nifty 2014-2024 mid/2020/2020-04-09/NIFTY_6300_CE_09_APR_20.csv
NIFTY    6600  CE   2020-04-09  rows= 2  Backtesting Options Data/nifty 2014-2024 mid/2020/2020-04-09/NIFTY_6600_CE_09_APR_20.csv
NIFTY    6650  CE   2020-04-09  rows= 1  Backtesting Options Data/nifty 2014-2024 mid/2020/2020-04-09/NIFTY_6650_CE_09_APR_20.csv
NIFTY    6700  CE   2020-04-09  rows= 4  Backtesting Options Data/nifty 2014-2024 mid/2020/2020-04-09/NIFTY_6700_CE_09_APR_20.csv
NIFTY    6750  CE   2020-04-09  rows= 1  Backtesting Options Data/nifty 2014-2024 mid/2020/2020-04-09/NIFTY_6750_CE_09_APR_20.csv
NIFTY    6800  CE   2020-04-09  rows= 4  Backtesting Options Data/nifty 2014-2024 mid/2020/2020-04-09/NIFTY_6800_CE_09_APR_20.csv
NIFTY    6850  CE   2020-04-09  rows= 1  Backtesting Options Data/nifty 2014-2024 mid/2020/2020-04-09/NIFTY_6850_CE_09_APR_20.csv
NIFTY    7150  CE   2020-04-09  rows= 1  Backtesting Options Data/nifty 2014-2024 mid/2020/2020-04-09/NIFTY_7150_CE_09_APR_20.csv
NIFTY    7350  CE   2020-04-09  rows= 1  Backtesting Options Data/nifty 2014-2024 mid/2020/2020-04-09/NIFTY_7350_CE_09_APR_20.csv
NIFTY    7550  CE   2020-04-09  rows= 5  Backtesting Options Data/nifty 2014-2024 mid/2020/2020-04-09/NIFTY_7550_CE_09_APR_20.csv
NIFTY    9550  PE   2020-04-09  rows= 1  Backtesting Options Data/nifty 2014-2024 mid/2020/2020-04-09/NIFTY_9550_PE_09_APR_20.csv
NIFTY    9650  PE   2020-04-09  rows= 4  Backtesting Options Data/nifty 2014-2024 mid/2020/2020-04-09/NIFTY_9650_PE_09_APR_20.csv
NIFTY    9750  PE   2020-04-09  rows= 1  Backtesting Options Data/nifty 2014-2024 mid/2020/2020-04-09/NIFTY_9750_PE_09_APR_20.csv
NIFTY    9900  PE   2020-04-09  rows= 1  Backtesting Options Data/nifty 2014-2024 mid/2020/2020-04-09/NIFTY_9900_PE_09_APR_20.csv
NIFTY   10100  PE   2020-04-16  rows= 1  Backtesting Options Data/nifty 2014-2024 mid/2020/2020-04-16/NIFTY_10100_PE_16_APR_20.csv
NIFTY   10200  PE   2020-04-16  rows= 4  Backtesting Options Data/nifty 2014-2024 mid/2020/2020-04-16/NIFTY_10200_PE_16_APR_20.csv
NIFTY   10250  CE   2020-04-16  rows= 3  Backtesting Options Data/nifty 2014-2024 mid/2020/2020-04-16/NIFTY_10250_CE_16_APR_20.csv
NIFTY   10300  PE   2020-04-16  rows= 4  Backtesting Options Data/nifty 2014-2024 mid/2020/2020-04-16/NIFTY_10300_PE_16_APR_20.csv
NIFTY   10500  PE   2020-04-16  rows= 2  Backtesting Options Data/nifty 2014-2024 mid/2020/2020-04-16/NIFTY_10500_PE_16_APR_20.csv
NIFTY   10900  CE   2020-04-16  rows= 2  Backtesting Options Data/nifty 2014-2024 mid/2020/2020-04-16/NIFTY_10900_CE_16_APR_20.csv
NIFTY   11000  PE   2020-04-16  rows= 1  Backtesting Options Data/nifty 2014-2024 mid/2020/2020-04-16/NIFTY_11000_PE_16_APR_20.csv
NIFTY   11050  CE   2020-04-16  rows= 3  Backtesting Options Data/nifty 2014-2024 mid/2020/2020-04-16/NIFTY_11050_CE_16_APR_20.csv
NIFTY   11200  CE   2020-04-16  rows= 4  Backtesting Options Data/nifty 2014-2024 mid/2020/2020-04-16/NIFTY_11200_CE_16_APR_20.csv
NIFTY   11500  PE   2020-04-16  rows= 2  Backtesting Options Data/nifty 2014-2024 mid/2020/2020-04-16/NIFTY_11500_PE_16_APR_20.csv
NIFTY   11800  CE   2020-04-16  rows= 1  Backtesting Options Data/nifty 2014-2024 mid/2020/2020-04-16/NIFTY_11800_CE_16_APR_20.csv
NIFTY   11850  CE   2020-04-16  rows= 3  Backtesting Options Data/nifty 2014-2024 mid/2020/2020-04-16/NIFTY_11850_CE_16_APR_20.csv
NIFTY   12000  PE   2020-04-16  rows= 2  Backtesting Options Data/nifty 2014-2024 mid/2020/2020-04-16/NIFTY_12000_PE_16_APR_20.csv
NIFTY   12650  CE   2020-04-16  rows= 2  Backtesting Options Data/nifty 2014-2024 mid/2020/2020-04-16/NIFTY_12650_CE_16_APR_20.csv
NIFTY   13400  CE   2020-04-16  rows= 4  Backtesting Options Data/nifty 2014-2024 mid/2020/2020-04-16/NIFTY_13400_CE_16_APR_20.csv
NIFTY    6100  CE   2020-04-16  rows= 1  Backtesting Options Data/nifty 2014-2024 mid/2020/2020-04-16/NIFTY_6100_CE_16_APR_20.csv
NIFTY    7000  CE   2020-04-16  rows= 1  Backtesting Options Data/nifty 2014-2024 mid/2020/2020-04-16/NIFTY_7000_CE_16_APR_20.csv
NIFTY    7400  CE   2020-04-16  rows= 1  Backtesting Options Data/nifty 2014-2024 mid/2020/2020-04-16/NIFTY_7400_CE_16_APR_20.csv
NIFTY    7600  CE   2020-04-16  rows= 3  Backtesting Options Data/nifty 2014-2024 mid/2020/2020-04-16/NIFTY_7600_CE_16_APR_20.csv
NIFTY    7700  CE   2020-04-16  rows= 5  Backtesting Options Data/nifty 2014-2024 mid/2020/2020-04-16/NIFTY_7700_CE_16_APR_20.csv
NIFTY    7900  CE   2020-04-16  rows= 5  Backtesting Options Data/nifty 2014-2024 mid/2020/2020-04-16/NIFTY_7900_CE_16_APR_20.csv
NIFTY    8250  CE   2020-04-16  rows= 1  Backtesting Options Data/nifty 2014-2024 mid/2020/2020-04-16/NIFTY_8250_CE_16_APR_20.csv
NIFTY    8350  CE   2020-04-16  rows= 1  Backtesting Options Data/nifty 2014-2024 mid/2020/2020-04-16/NIFTY_8350_CE_16_APR_20.csv
NIFTY    9850  PE   2020-04-16  rows= 1  Backtesting Options Data/nifty 2014-2024 mid/2020/2020-04-16/NIFTY_9850_PE_16_APR_20.csv
NIFTY    9900  PE   2020-04-16  rows= 4  Backtesting Options Data/nifty 2014-2024 mid/2020/2020-04-16/NIFTY_9900_PE_16_APR_20.csv
NIFTY    9950  PE   2020-04-16  rows= 2  Backtesting Options Data/nifty 2014-2024 mid/2020/2020-04-16/NIFTY_9950_PE_16_APR_20.csv
NIFTY   10100  PE   2020-04-23  rows= 5  Backtesting Options Data/nifty 2014-2024 mid/2020/2020-04-23/NIFTY_10100_PE_23_APR_20.csv
NIFTY   10300  PE   2020-04-23  rows= 1  Backtesting Options Data/nifty 2014-2024 mid/2020/2020-04-23/NIFTY_10300_PE_23_APR_20.csv
NIFTY   10400  PE   2020-04-23  rows= 1  Backtesting Options Data/nifty 2014-2024 mid/2020/2020-04-23/NIFTY_10400_PE_23_APR_20.csv
NIFTY   10750  CE   2020-04-23  rows= 2  Backtesting Options Data/nifty 2014-2024 mid/2020/2020-04-23/NIFTY_10750_CE_23_APR_20.csv
NIFTY   10850  CE   2020-04-23  rows= 2  Backtesting Options Data/nifty 2014-2024 mid/2020/2020-04-23/NIFTY_10850_CE_23_APR_20.csv
NIFTY   11350  CE   2020-04-23  rows= 4  Backtesting Options Data/nifty 2014-2024 mid/2020/2020-04-23/NIFTY_11350_CE_23_APR_20.csv
NIFTY   11750  CE   2020-04-23  rows= 2  Backtesting Options Data/nifty 2014-2024 mid/2020/2020-04-23/NIFTY_11750_CE_23_APR_20.csv
NIFTY   11900  CE   2020-04-23  rows= 1  Backtesting Options Data/nifty 2014-2024 mid/2020/2020-04-23/NIFTY_11900_CE_23_APR_20.csv
NIFTY   12050  CE   2020-04-23  rows= 4  Backtesting Options Data/nifty 2014-2024 mid/2020/2020-04-23/NIFTY_12050_CE_23_APR_20.csv
NIFTY   13300  CE   2020-04-23  rows= 3  Backtesting Options Data/nifty 2014-2024 mid/2020/2020-04-23/NIFTY_13300_CE_23_APR_20.csv
NIFTY    6100  CE   2020-04-23  rows= 4  Backtesting Options Data/nifty 2014-2024 mid/2020/2020-04-23/NIFTY_6100_CE_23_APR_20.csv
NIFTY    6450  PE   2020-04-23  rows= 2  Backtesting Options Data/nifty 2014-2024 mid/2020/2020-04-23/NIFTY_6450_PE_23_APR_20.csv
NIFTY    6750  CE   2020-04-23  rows= 3  Backtesting Options Data/nifty 2014-2024 mid/2020/2020-04-23/NIFTY_6750_CE_23_APR_20.csv
NIFTY    6750  PE   2020-04-23  rows= 5  Backtesting Options Data/nifty 2014-2024 mid/2020/2020-04-23/NIFTY_6750_PE_23_APR_20.csv
NIFTY    7000  CE   2020-04-23  rows= 3  Backtesting Options Data/nifty 2014-2024 mid/2020/2020-04-23/NIFTY_7000_CE_23_APR_20.csv
NIFTY    7100  CE   2020-04-23  rows= 1  Backtesting Options Data/nifty 2014-2024 mid/2020/2020-04-23/NIFTY_7100_CE_23_APR_20.csv
NIFTY    7350  PE   2020-04-23  rows= 5  Backtesting Options Data/nifty 2014-2024 mid/2020/2020-04-23/NIFTY_7350_PE_23_APR_20.csv
NIFTY    7450  PE   2020-04-23  rows= 5  Backtesting Options Data/nifty 2014-2024 mid/2020/2020-04-23/NIFTY_7450_PE_23_APR_20.csv
NIFTY    7550  PE   2020-04-23  rows= 3  Backtesting Options Data/nifty 2014-2024 mid/2020/2020-04-23/NIFTY_7550_PE_23_APR_20.csv
NIFTY    8150  CE   2020-04-23  rows= 3  Backtesting Options Data/nifty 2014-2024 mid/2020/2020-04-23/NIFTY_8150_CE_23_APR_20.csv
NIFTY    8250  CE   2020-04-23  rows= 3  Backtesting Options Data/nifty 2014-2024 mid/2020/2020-04-23/NIFTY_8250_CE_23_APR_20.csv
NIFTY    8450  CE   2020-04-23  rows= 2  Backtesting Options Data/nifty 2014-2024 mid/2020/2020-04-23/NIFTY_8450_CE_23_APR_20.csv
NIFTY    9850  PE   2020-04-23  rows= 3  Backtesting Options Data/nifty 2014-2024 mid/2020/2020-04-23/NIFTY_9850_PE_23_APR_20.csv
NIFTY    9950  PE   2020-04-23  rows= 2  Backtesting Options Data/nifty 2014-2024 mid/2020/2020-04-23/NIFTY_9950_PE_23_APR_20.csv
NIFTY   10250  PE   2020-04-30  rows= 1  Backtesting Options Data/nifty 2014-2024 mid/2020/2020-04-30/NIFTY_10250_PE_30_APR_20.csv
NIFTY   10650  CE   2020-04-30  rows= 1  Backtesting Options Data/nifty 2014-2024 mid/2020/2020-04-30/NIFTY_10650_CE_30_APR_20.csv
NIFTY   10650  PE   2020-04-30  rows= 1  Backtesting Options Data/nifty 2014-2024 mid/2020/2020-04-30/NIFTY_10650_PE_30_APR_20.csv
NIFTY   10750  CE   2020-04-30  rows= 4  Backtesting Options Data/nifty 2014-2024 mid/2020/2020-04-30/NIFTY_10750_CE_30_APR_20.csv
NIFTY   11050  CE   2020-04-30  rows= 1  Backtesting Options Data/nifty 2014-2024 mid/2020/2020-04-30/NIFTY_11050_CE_30_APR_20.csv
NIFTY   12400  PE   2020-04-30  rows= 1  Backtesting Options Data/nifty 2014-2024 mid/2020/2020-04-30/NIFTY_12400_PE_30_APR_20.csv
NIFTY   12750  CE   2020-04-30  rows= 4  Backtesting Options Data/nifty 2014-2024 mid/2020/2020-04-30/NIFTY_12750_CE_30_APR_20.csv
NIFTY    6300  CE   2020-04-30  rows= 2  Backtesting Options Data/nifty 2014-2024 mid/2020/2020-04-30/NIFTY_6300_CE_30_APR_20.csv
NIFTY    6400  CE   2020-04-30  rows= 2  Backtesting Options Data/nifty 2014-2024 mid/2020/2020-04-30/NIFTY_6400_CE_30_APR_20.csv
NIFTY    6600  CE   2020-04-30  rows= 1  Backtesting Options Data/nifty 2014-2024 mid/2020/2020-04-30/NIFTY_6600_CE_30_APR_20.csv
NIFTY    6700  CE   2020-04-30  rows= 2  Backtesting Options Data/nifty 2014-2024 mid/2020/2020-04-30/NIFTY_6700_CE_30_APR_20.csv
NIFTY    6900  CE   2020-04-30  rows= 3  Backtesting Options Data/nifty 2014-2024 mid/2020/2020-04-30/NIFTY_6900_CE_30_APR_20.csv
NIFTY    7150  CE   2020-04-30  rows= 1  Backtesting Options Data/nifty 2014-2024 mid/2020/2020-04-30/NIFTY_7150_CE_30_APR_20.csv
NIFTY    7750  CE   2020-04-30  rows= 1  Backtesting Options Data/nifty 2014-2024 mid/2020/2020-04-30/NIFTY_7750_CE_30_APR_20.csv
NIFTY    7950  CE   2020-04-30  rows= 2  Backtesting Options Data/nifty 2014-2024 mid/2020/2020-04-30/NIFTY_7950_CE_30_APR_20.csv
NIFTY   10150  PE   2020-05-07  rows= 1  Backtesting Options Data/nifty 2014-2024 mid/2020/2020-05-07/NIFTY_10150_PE_07_MAY_20.csv
NIFTY   11000  PE   2020-05-07  rows= 1  Backtesting Options Data/nifty 2014-2024 mid/2020/2020-05-07/NIFTY_11000_PE_07_MAY_20.csv
NIFTY   11350  CE   2020-05-07  rows= 3  Backtesting Options Data/nifty 2014-2024 mid/2020/2020-05-07/NIFTY_11350_CE_07_MAY_20.csv
NIFTY   12200  CE   2020-05-07  rows= 4  Backtesting Options Data/nifty 2014-2024 mid/2020/2020-05-07/NIFTY_12200_CE_07_MAY_20.csv
NIFTY   12250  CE   2020-05-07  rows= 4  Backtesting Options Data/nifty 2014-2024 mid/2020/2020-05-07/NIFTY_12250_CE_07_MAY_20.csv
NIFTY    6100  CE   2020-05-07  rows= 2  Backtesting Options Data/nifty 2014-2024 mid/2020/2020-05-07/NIFTY_6100_CE_07_MAY_20.csv
NIFTY    6200  PE   2020-05-07  rows= 5  Backtesting Options Data/nifty 2014-2024 mid/2020/2020-05-07/NIFTY_6200_PE_07_MAY_20.csv
NIFTY    7300  PE   2020-05-07  rows= 5  Backtesting Options Data/nifty 2014-2024 mid/2020/2020-05-07/NIFTY_7300_PE_07_MAY_20.csv
NIFTY    7500  CE   2020-05-07  rows= 1  Backtesting Options Data/nifty 2014-2024 mid/2020/2020-05-07/NIFTY_7500_CE_07_MAY_20.csv
NIFTY    7650  CE   2020-05-07  rows= 2  Backtesting Options Data/nifty 2014-2024 mid/2020/2020-05-07/NIFTY_7650_CE_07_MAY_20.csv
NIFTY    7900  CE   2020-05-07  rows= 1  Backtesting Options Data/nifty 2014-2024 mid/2020/2020-05-07/NIFTY_7900_CE_07_MAY_20.csv
NIFTY    8100  CE   2020-05-07  rows= 1  Backtesting Options Data/nifty 2014-2024 mid/2020/2020-05-07/NIFTY_8100_CE_07_MAY_20.csv
NIFTY    8200  CE   2020-05-07  rows= 3  Backtesting Options Data/nifty 2014-2024 mid/2020/2020-05-07/NIFTY_8200_CE_07_MAY_20.csv
NIFTY    8250  CE   2020-05-07  rows= 1  Backtesting Options Data/nifty 2014-2024 mid/2020/2020-05-07/NIFTY_8250_CE_07_MAY_20.csv
NIFTY    8300  CE   2020-05-07  rows= 4  Backtesting Options Data/nifty 2014-2024 mid/2020/2020-05-07/NIFTY_8300_CE_07_MAY_20.csv
NIFTY    8450  CE   2020-05-07  rows= 1  Backtesting Options Data/nifty 2014-2024 mid/2020/2020-05-07/NIFTY_8450_CE_07_MAY_20.csv
NIFTY   10100  PE   2020-05-14  rows= 4  Backtesting Options Data/nifty 2014-2024 mid/2020/2020-05-14/NIFTY_10100_PE_14_MAY_20.csv
NIFTY   10200  PE   2020-05-14  rows= 3  Backtesting Options Data/nifty 2014-2024 mid/2020/2020-05-14/NIFTY_10200_PE_14_MAY_20.csv
NIFTY   10250  PE   2020-05-14  rows= 1  Backtesting Options Data/nifty 2014-2024 mid/2020/2020-05-14/NIFTY_10250_PE_14_MAY_20.csv
NIFTY   10400  PE   2020-05-14  rows= 1  Backtesting Options Data/nifty 2014-2024 mid/2020/2020-05-14/NIFTY_10400_PE_14_MAY_20.csv
NIFTY   10600  PE   2020-05-14  rows= 1  Backtesting Options Data/nifty 2014-2024 mid/2020/2020-05-14/NIFTY_10600_PE_14_MAY_20.csv
NIFTY   10700  PE   2020-05-14  rows= 1  Backtesting Options Data/nifty 2014-2024 mid/2020/2020-05-14/NIFTY_10700_PE_14_MAY_20.csv
NIFTY   10800  PE   2020-05-14  rows= 1  Backtesting Options Data/nifty 2014-2024 mid/2020/2020-05-14/NIFTY_10800_PE_14_MAY_20.csv
NIFTY   11000  PE   2020-05-14  rows= 2  Backtesting Options Data/nifty 2014-2024 mid/2020/2020-05-14/NIFTY_11000_PE_14_MAY_20.csv
NIFTY    6400  PE   2020-05-14  rows= 4  Backtesting Options Data/nifty 2014-2024 mid/2020/2020-05-14/NIFTY_6400_PE_14_MAY_20.csv
NIFTY    7000  CE   2020-05-14  rows= 1  Backtesting Options Data/nifty 2014-2024 mid/2020/2020-05-14/NIFTY_7000_CE_14_MAY_20.csv
NIFTY    7550  PE   2020-05-14  rows= 1  Backtesting Options Data/nifty 2014-2024 mid/2020/2020-05-14/NIFTY_7550_PE_14_MAY_20.csv
NIFTY    8000  CE   2020-05-14  rows= 5  Backtesting Options Data/nifty 2014-2024 mid/2020/2020-05-14/NIFTY_8000_CE_14_MAY_20.csv
NIFTY    8300  CE   2020-05-14  rows= 1  Backtesting Options Data/nifty 2014-2024 mid/2020/2020-05-14/NIFTY_8300_CE_14_MAY_20.csv
NIFTY    8400  CE   2020-05-14  rows= 2  Backtesting Options Data/nifty 2014-2024 mid/2020/2020-05-14/NIFTY_8400_CE_14_MAY_20.csv
NIFTY    8550  CE   2020-05-14  rows= 4  Backtesting Options Data/nifty 2014-2024 mid/2020/2020-05-14/NIFTY_8550_CE_14_MAY_20.csv
NIFTY    8650  CE   2020-05-14  rows= 1  Backtesting Options Data/nifty 2014-2024 mid/2020/2020-05-14/NIFTY_8650_CE_14_MAY_20.csv
NIFTY   10100  PE   2020-05-16  rows= 5  Backtesting Options Data/nifty 2014-2024 mid/2020/2020-05-16/NIFTY_10100_PE_16_MAY_20.csv
NIFTY   10200  PE   2020-05-16  rows= 3  Backtesting Options Data/nifty 2014-2024 mid/2020/2020-05-16/NIFTY_10200_PE_16_MAY_20.csv
NIFTY   10250  PE   2020-05-16  rows= 1  Backtesting Options Data/nifty 2014-2024 mid/2020/2020-05-16/NIFTY_10250_PE_16_MAY_20.csv
NIFTY   10400  PE   2020-05-16  rows= 1  Backtesting Options Data/nifty 2014-2024 mid/2020/2020-05-16/NIFTY_10400_PE_16_MAY_20.csv
NIFTY   10600  PE   2020-05-16  rows= 1  Backtesting Options Data/nifty 2014-2024 mid/2020/2020-05-16/NIFTY_10600_PE_16_MAY_20.csv
NIFTY   10700  PE   2020-05-16  rows= 1  Backtesting Options Data/nifty 2014-2024 mid/2020/2020-05-16/NIFTY_10700_PE_16_MAY_20.csv
NIFTY   10800  PE   2020-05-16  rows= 1  Backtesting Options Data/nifty 2014-2024 mid/2020/2020-05-16/NIFTY_10800_PE_16_MAY_20.csv
NIFTY   11000  PE   2020-05-16  rows= 2  Backtesting Options Data/nifty 2014-2024 mid/2020/2020-05-16/NIFTY_11000_PE_16_MAY_20.csv
NIFTY    8000  CE   2020-05-16  rows= 5  Backtesting Options Data/nifty 2014-2024 mid/2020/2020-05-16/NIFTY_8000_CE_16_MAY_20.csv
NIFTY    8300  CE   2020-05-16  rows= 1  Backtesting Options Data/nifty 2014-2024 mid/2020/2020-05-16/NIFTY_8300_CE_16_MAY_20.csv
NIFTY    8400  CE   2020-05-16  rows= 2  Backtesting Options Data/nifty 2014-2024 mid/2020/2020-05-16/NIFTY_8400_CE_16_MAY_20.csv
NIFTY    8550  CE   2020-05-16  rows= 4  Backtesting Options Data/nifty 2014-2024 mid/2020/2020-05-16/NIFTY_8550_CE_16_MAY_20.csv
NIFTY    8650  CE   2020-05-16  rows= 1  Backtesting Options Data/nifty 2014-2024 mid/2020/2020-05-16/NIFTY_8650_CE_16_MAY_20.csv
NIFTY   10100  PE   2020-05-21  rows= 1  Backtesting Options Data/nifty 2014-2024 mid/2020/2020-05-21/NIFTY_10100_PE_21_MAY_20.csv
NIFTY   11350  PE   2020-05-21  rows= 1  Backtesting Options Data/nifty 2014-2024 mid/2020/2020-05-21/NIFTY_11350_PE_21_MAY_20.csv
NIFTY    6100  CE   2020-05-21  rows= 2  Backtesting Options Data/nifty 2014-2024 mid/2020/2020-05-21/NIFTY_6100_CE_21_MAY_20.csv
