weekly,segment,name,exchange,expiry,instrument_type,asset_symbol,underlying_symbol,instrument_key,lot_size,freeze_quantity,exchange_token,minimum_lot,tick_size,asset_type,underlying_type,trading_symbol,strike_price,qty_multiplier,asset_key,underlying_key
False,BSE_FO,BANKEX,BSE,1785436199000.0,PE,BANKEX,BANKEX,BSE_FO|1174690,30.0,900.0,1174690.0,30.0,5.0,INDEX,INDEX,BANKEX 54100 PE 30 JUL 26,54100.0,,BSE_INDEX|BANKEX,BSE_INDEX|BANKEX
False,BSE_FO,SENSEX50,BSE,1785436199000.0,PE,SENSEX50,SENSEX50,BSE_FO|1174693,75.0,1800.0,1174693.0,75.0,5.0,INDEX,INDEX,SENSEX50 23550 PE 30 JUL 26,23550.0,,BSE_INDEX|SENSEX50,BSE_INDEX|SENSEX50
False,NSE_FO,PREMIER ENERGIES LIMITED,NSE,1785263399000.0,PE,PREMIERENE,PREMIERENE,NSE_FO|139454,650.0,26000.0,139454.0,650.0,5.0,EQUITY,EQUITY,PREMIERENE 1110 PE 28 JUL 26,1110.0,1.0,NSE_EQ|INE0BS701011,NSE_EQ|INE0BS701011
False,NSE_FO,PREMIER ENERGIES LIMITED,NSE,1785263399000.0,CE,PREMIERENE,PREMIERENE,NSE_FO|139455,650.0,26000.0,139455.0,650.0,5.0,EQUITY,EQUITY,PREMIERENE 1130 CE 28 JUL 26,1130.0,1.0,NSE_EQ|INE0BS701011,NSE_EQ|INE0BS701011
False,NSE_FO,PREMIER ENERGIES LIMITED,NSE,1785263399000.0,PE,PREMIERENE,PREMIERENE,NSE_FO|139456,650.0,26000.0,139456.0,650.0,5.0,EQUITY,EQUITY,PREMIERENE 1130 PE 28 JUL 26,1130.0,1.0,NSE_EQ|INE0BS701011,NSE_EQ|INE0BS701011
False,NSE_FO,COLGATE PALMOLIVE LTD.,NSE,1785263399000.0,PE,COLPAL,COLPAL,NSE_FO|84392,275.0,11000.0,84392.0,275.0,5.0,EQUITY,EQUITY,COLPAL 2080 PE 28 JUL 26,2080.0,1.0,NSE_EQ|INE259A01022,NSE_EQ|INE259A01022
False,NSE_FO,COLGATE PALMOLIVE LTD.,NSE,1785263399000.0,CE,COLPAL,COLPAL,NSE_FO|84393,275.0,11000.0,84393.0,275.0,5.0,EQUITY,EQUITY,COLPAL 2120 CE 28 JUL 26,2120.0,1.0,NSE_EQ|INE259A01022,NSE_EQ|INE259A01022
False,NSE_FO,COLGATE PALMOLIVE LTD.,NSE,1785263399000.0,PE,COLPAL,COLPAL,NSE_FO|84394,275.0,11000.0,84394.0,275.0,5.0,EQUITY,EQUITY,COLPAL 2120 PE 28 JUL 26,2120.0,1.0,NSE_EQ|INE259A01022,NSE_EQ|INE259A01022
False,NSE_FO,COLGATE PALMOLIVE LTD.,NSE,1785263399000.0,CE,COLPAL,COLPAL,NSE_FO|84395,275.0,11000.0,84395.0,275.0,5.0,EQUITY,EQUITY,COLPAL 2160 CE 28 JUL 26,2160.0,1.0,NSE_EQ|INE259A01022,NSE_EQ|INE259A01022
False,NSE_FO,COLGATE PALMOLIVE LTD.,NSE,1785263399000.0,PE,COLPAL,COLPAL,NSE_FO|84390,275.0,11000.0,84390.0,275.0,5.0,EQUITY,EQUITY,COLPAL 2040 PE 28 JUL 26,2040.0,1.0,NSE_EQ|INE259A01022,NSE_EQ|INE259A01022
False,NSE_FO,COLGATE PALMOLIVE LTD.,NSE,1785263399000.0,CE,COLPAL,COLPAL,NSE_FO|84391,275.0,11000.0,84391.0,275.0,5.0,EQUITY,EQUITY,COLPAL 2080 CE 28 JUL 26,2080.0,1.0,NSE_EQ|INE259A01022,NSE_EQ|INE259A01022
False,NSE_FO,COLGATE PALMOLIVE LTD.,NSE,1785263399000.0,CE,COLPAL,COLPAL,NSE_FO|84389,275.0,11000.0,84389.0,275.0,5.0,EQUITY,EQUITY,COLPAL 2040 CE 28 JUL 26,2040.0,1.0,NSE_EQ|INE259A01022,NSE_EQ|INE259A01022
False,NSE_FO,COLGATE PALMOLIVE LTD.,NSE,1785263399000.0,CE,COLPAL,COLPAL,NSE_FO|84385,275.0,11000.0,84385.0,275.0,5.0,EQUITY,EQUITY,COLPAL 1960 CE 28 JUL 26,1960.0,1.0,NSE_EQ|INE259A01022,NSE_EQ|INE259A01022
False,NSE_FO,COLGATE PALMOLIVE LTD.,NSE,1785263399000.0,PE,COLPAL,COLPAL,NSE_FO|84386,275.0,11000.0,84386.0,275.0,5.0,EQUITY,EQUITY,COLPAL 1960 PE 28 JUL 26,1960.0,1.0,NSE_EQ|INE259A01022,NSE_EQ|INE259A01022
False,NSE_FO,COLGATE PALMOLIVE LTD.,NSE,1785263399000.0,CE,COLPAL,COLPAL,NSE_FO|84387,275.0,11000.0,84387.0,275.0,5.0,EQUITY,EQUITY,COLPAL 2000 CE 28 JUL 26,2000.0,1.0,NSE_EQ|INE259A01022,NSE_EQ|INE259A01022
False,NSE_FO,COLGATE PALMOLIVE LTD.,NSE,1785263399000.0,PE,COLPAL,COLPAL,NSE_FO|84388,275.0,11000.0,84388.0,275.0,5.0,EQUITY,EQUITY,COLPAL 2000 PE 28 JUL 26,2000.0,1.0,NSE_EQ|INE259A01022,NSE_EQ|INE259A01022
False,NSE_FO,COLGATE PALMOLIVE LTD.,NSE,1785263399000.0,PE,COLPAL,COLPAL,NSE_FO|84396,275.0,11000.0,84396.0,275.0,5.0,EQUITY,EQUITY,COLPAL 2160 PE 28 JUL 26,2160.0,1.0,NSE_EQ|INE259A01022,NSE_EQ|INE259A01022
False,NSE_FO,COLGATE PALMOLIVE LTD.,NSE,1785263399000.0,CE,COLPAL,COLPAL,NSE_FO|84397,275.0,11000.0,84397.0,275.0,5.0,EQUITY,EQUITY,COLPAL 2200 CE 28 JUL 26,2200.0,1.0,NSE_EQ|INE259A01022,NSE_EQ|INE259A01022
False,NSE_FO,COLGATE PALMOLIVE LTD.,NSE,1785263399000.0,PE,COLPAL,COLPAL,NSE_FO|84398,275.0,11000.0,84398.0,275.0,5.0,EQUITY,EQUITY,COLPAL 2200 PE 28 JUL 26,2200.0,1.0,NSE_EQ|INE259A01022,NSE_EQ|INE259A01022
False,NSE_FO,COLGATE PALMOLIVE LTD.,NSE,1785263399000.0,CE,COLPAL,COLPAL,NSE_FO|84399,275.0,11000.0,84399.0,275.0,5.0,EQUITY,EQUITY,COLPAL 2240 CE 28 JUL 26,2240.0,1.0,NSE_EQ|INE259A01022,NSE_EQ|INE259A01022
False,NSE_FO,COLGATE PALMOLIVE LTD.,NSE,1785263399000.0,PE,COLPAL,COLPAL,NSE_FO|84363,275.0,11000.0,84363.0,275.0,5.0,EQUITY,EQUITY,COLPAL 2180 PE 28 JUL 26,2180.0,1.0,NSE_EQ|INE259A01022,NSE_EQ|INE259A01022
False,NSE_FO,COLGATE PALMOLIVE LTD.,NSE,1785263399000.0,PE,COLPAL,COLPAL,NSE_FO|84364,275.0,11000.0,84364.0,275.0,5.0,EQUITY,EQUITY,COLPAL 1800 PE 28 JUL 26,1800.0,1.0,NSE_EQ|INE259A01022,NSE_EQ|INE259A01022
False,NSE_FO,COLGATE PALMOLIVE LTD.,NSE,1785263399000.0,CE,COLPAL,COLPAL,NSE_FO|84365,275.0,11000.0,84365.0,275.0,5.0,EQUITY,EQUITY,COLPAL 1840 CE 28 JUL 26,1840.0,1.0,NSE_EQ|INE259A01022,NSE_EQ|INE259A01022
False,NSE_FO,COLGATE PALMOLIVE LTD.,NSE,1785263399000.0,CE,COLPAL,COLPAL,NSE_FO|84366,275.0,11000.0,84366.0,275.0,5.0,EQUITY,EQUITY,COLPAL 2220 CE 28 JUL 26,2220.0,1.0,NSE_EQ|INE259A01022,NSE_EQ|INE259A01022
False,NSE_FO,COLGATE PALMOLIVE LTD.,NSE,1785263399000.0,CE,COLPAL,COLPAL,NSE_FO|84381,275.0,11000.0,84381.0,275.0,5.0,EQUITY,EQUITY,COLPAL 1880 CE 28 JUL 26,1880.0,1.0,NSE_EQ|INE259A01022,NSE_EQ|INE259A01022
False,NSE_FO,COLGATE PALMOLIVE LTD.,NSE,1785263399000.0,PE,COLPAL,COLPAL,NSE_FO|84382,275.0,11000.0,84382.0,275.0,5.0,EQUITY,EQUITY,COLPAL 1880 PE 28 JUL 26,1880.0,1.0,NSE_EQ|INE259A01022,NSE_EQ|INE259A01022
False,NSE_FO,COLGATE PALMOLIVE LTD.,NSE,1785263399000.0,CE,COLPAL,COLPAL,NSE_FO|84383,275.0,11000.0,84383.0,275.0,5.0,EQUITY,EQUITY,COLPAL 1920 CE 28 JUL 26,1920.0,1.0,NSE_EQ|INE259A01022,NSE_EQ|INE259A01022
False,NSE_FO,COLGATE PALMOLIVE LTD.,NSE,1785263399000.0,PE,COLPAL,COLPAL,NSE_FO|84384,275.0,11000.0,84384.0,275.0,5.0,EQUITY,EQUITY,COLPAL 1920 PE 28 JUL 26,1920.0,1.0,NSE_EQ|INE259A01022,NSE_EQ|INE259A01022
False,NSE_FO,COLGATE PALMOLIVE LTD.,NSE,1785263399000.0,PE,COLPAL,COLPAL,NSE_FO|84380,275.0,11000.0,84380.0,275.0,5.0,EQUITY,EQUITY,COLPAL 1840 PE 28 JUL 26,1840.0,1.0,NSE_EQ|INE259A01022,NSE_EQ|INE259A01022
True,BSE_FO,SENSEX,BSE,1781807399000.0,PE,SENSEX,SENSEX,BSE_FO|1149727,20.0,1000.0,1149727.0,20.0,5.0,INDEX,INDEX,SENSEX 78400 PE 18 JUN 26,78400.0,,BSE_INDEX|SENSEX,BSE_INDEX|SENSEX
False,BSE_FO,SENSEX,BSE,1785436199000.0,CE,SENSEX,SENSEX,BSE_FO|1149720,20.0,1000.0,1149720.0,20.0,5.0,INDEX,INDEX,SENSEX 75100 CE 30 JUL 26,75100.0,,BSE_INDEX|SENSEX,BSE_INDEX|SENSEX
False,BSE_FO,BANKEX,BSE,1785436199000.0,PE,BANKEX,BANKEX,BSE_FO|1149708,30.0,900.0,1149708.0,30.0,5.0,INDEX,INDEX,BANKEX 65100 PE 30 JUL 26,65100.0,,BSE_INDEX|BANKEX,BSE_INDEX|BANKEX
True,BSE_FO,SENSEX,BSE,1781807399000.0,PE,SENSEX,SENSEX,BSE_FO|1149718,20.0,1000.0,1149718.0,20.0,5.0,INDEX,INDEX,SENSEX 76100 PE 18 JUN 26,76100.0,,BSE_INDEX|SENSEX,BSE_INDEX|SENSEX
False,BSE_FO,BANKEX,BSE,1785436199000.0,PE,BANKEX,BANKEX,BSE_FO|1174724,30.0,900.0,1174724.0,30.0,5.0,INDEX,INDEX,BANKEX 53700 PE 30 JUL 26,53700.0,,BSE_INDEX|BANKEX,BSE_INDEX|BANKEX
False,NSE_FO,PRESTIGE ESTATE LTD,NSE,1782844199000.0,PE,PRESTIGE,PRESTIGE,NSE_FO|164600,450.0,18000.0,164600.0,450.0,5.0,EQUITY,EQUITY,PRESTIGE 1280 PE 30 JUN 26,1280.0,1.0,NSE_EQ|INE811K01011,NSE_EQ|INE811K01011
False,NSE_FO,PRESTIGE ESTATE LTD,NSE,1782844199000.0,CE,PRESTIGE,PRESTIGE,NSE_FO|164601,450.0,18000.0,164601.0,450.0,5.0,EQUITY,EQUITY,PRESTIGE 1320 CE 30 JUN 26,1320.0,1.0,NSE_EQ|INE811K01011,NSE_EQ|INE811K01011
False,NSE_FO,PRESTIGE ESTATE LTD,NSE,1782844199000.0,PE,PRESTIGE,PRESTIGE,NSE_FO|164602,450.0,18000.0,164602.0,450.0,5.0,EQUITY,EQUITY,PRESTIGE 1320 PE 30 JUN 26,1320.0,1.0,NSE_EQ|INE811K01011,NSE_EQ|INE811K01011
True,BSE_FO,SENSEX,BSE,1781202599000.0,PE,SENSEX,SENSEX,BSE_FO|1174721,20.0,1000.0,1174721.0,20.0,5.0,INDEX,INDEX,SENSEX 68800 PE 11 JUN 26,68800.0,,BSE_INDEX|SENSEX,BSE_INDEX|SENSEX
False,NSE_FO,PRESTIGE ESTATE LTD,NSE,1782844199000.0,CE,PRESTIGE,PRESTIGE,NSE_FO|164603,450.0,18000.0,164603.0,450.0,5.0,EQUITY,EQUITY,PRESTIGE 1360 CE 30 JUN 26,1360.0,1.0,NSE_EQ|INE811K01011,NSE_EQ|INE811K01011
False,NSE_FO,PRESTIGE ESTATE LTD,NSE,1782844199000.0,PE,PRESTIGE,PRESTIGE,NSE_FO|164604,450.0,18000.0,164604.0,450.0,5.0,EQUITY,EQUITY,PRESTIGE 1360 PE 30 JUN 26,1360.0,1.0,NSE_EQ|INE811K01011,NSE_EQ|INE811K01011
False,NSE_FO,TATA MOTORS PASS VEH LTD,NSE,1782844199000.0,CE,TMPV,TMPV,NSE_FO|50857,800.0,64000.0,50857.0,800.0,5.0,EQUITY,EQUITY,TMPV 430 CE 30 JUN 26,430.0,1.0,NSE_EQ|INE155A01022,NSE_EQ|INE155A01022
False,BSE_FO,BANKEX,BSE,1785436199000.0,CE,BANKEX,BANKEX,BSE_FO|1149764,30.0,900.0,1149764.0,30.0,5.0,INDEX,INDEX,BANKEX 56700 CE 30 JUL 26,56700.0,,BSE_INDEX|BANKEX,BSE_INDEX|BANKEX
False,NSE_FO,TATA MOTORS PASS VEH LTD,NSE,1782844199000.0,PE,TMPV,TMPV,NSE_FO|50859,800.0,64000.0,50859.0,800.0,5.0,EQUITY,EQUITY,TMPV 430 PE 30 JUN 26,430.0,1.0,NSE_EQ|INE155A01022,NSE_EQ|INE155A01022
False,NSE_FO,PREMIER ENERGIES LIMITED,NSE,1787682599000.0,CE,PREMIERENE,PREMIERENE,NSE_FO|139648,650.0,26000.0,139648.0,650.0,5.0,EQUITY,EQUITY,PREMIERENE 1060 CE 25 AUG 26,1060.0,1.0,NSE_EQ|INE0BS701011,NSE_EQ|INE0BS701011
False,NSE_FO,PRESTIGE ESTATE LTD,NSE,1782844199000.0,PE,PRESTIGE,PRESTIGE,NSE_FO|164610,450.0,18000.0,164610.0,450.0,5.0,EQUITY,EQUITY,PRESTIGE 1480 PE 30 JUN 26,1480.0,1.0,NSE_EQ|INE811K01011,NSE_EQ|INE811K01011
False,NSE_FO,PRESTIGE ESTATE LTD,NSE,1782844199000.0,CE,PRESTIGE,PRESTIGE,NSE_FO|164611,450.0,18000.0,164611.0,450.0,5.0,EQUITY,EQUITY,PRESTIGE 1520 CE 30 JUN 26,1520.0,1.0,NSE_EQ|INE811K01011,NSE_EQ|INE811K01011
False,NSE_FO,PRESTIGE ESTATE LTD,NSE,1782844199000.0,PE,PRESTIGE,PRESTIGE,NSE_FO|164612,450.0,18000.0,164612.0,450.0,5.0,EQUITY,EQUITY,PRESTIGE 1520 PE 30 JUN 26,1520.0,1.0,NSE_EQ|INE811K01011,NSE_EQ|INE811K01011
False,NSE_FO,PRESTIGE ESTATE LTD,NSE,1782844199000.0,CE,PRESTIGE,PRESTIGE,NSE_FO|164613,450.0,18000.0,164613.0,450.0,5.0,EQUITY,EQUITY,PRESTIGE 1600 CE 30 JUN 26,1600.0,1.0,NSE_EQ|INE811K01011,NSE_EQ|INE811K01011
False,NSE_FO,PRESTIGE ESTATE LTD,NSE,1782844199000.0,PE,PRESTIGE,PRESTIGE,NSE_FO|164614,450.0,18000.0,164614.0,450.0,5.0,EQUITY,EQUITY,PRESTIGE 1600 PE 30 JUN 26,1600.0,1.0,NSE_EQ|INE811K01011,NSE_EQ|INE811K01011
False,BSE_FO,SENSEX50,BSE,1785436199000.0,CE,SENSEX50,SENSEX50,BSE_FO|1174711,75.0,1800.0,1174711.0,75.0,5.0,INDEX,INDEX,SENSEX50 23700 CE 30 JUL 26,23700.0,,BSE_INDEX|SENSEX50,BSE_INDEX|SENSEX50
False,NSE_FO,PRESTIGE ESTATE LTD,NSE,1782844199000.0,CE,PRESTIGE,PRESTIGE,NSE_FO|164605,450.0,18000.0,164605.0,450.0,5.0,EQUITY,EQUITY,PRESTIGE 1400 CE 30 JUN 26,1400.0,1.0,NSE_EQ|INE811K01011,NSE_EQ|INE811K01011
False,NSE_FO,PRESTIGE ESTATE LTD,NSE,1782844199000.0,PE,PRESTIGE,PRESTIGE,NSE_FO|164606,450.0,18000.0,164606.0,450.0,5.0,EQUITY,EQUITY,PRESTIGE 1400 PE 30 JUN 26,1400.0,1.0,NSE_EQ|INE811K01011,NSE_EQ|INE811K01011
False,BSE_FO,SENSEX,BSE,1785436199000.0,PE,SENSEX,SENSEX,BSE_FO|1149772,20.0,1000.0,1149772.0,20.0,5.0,INDEX,INDEX,SENSEX 78500 PE 30 JUL 26,78500.0,,BSE_INDEX|SENSEX,BSE_INDEX|SENSEX
False,NSE_FO,PRESTIGE ESTATE LTD,NSE,1782844199000.0,CE,PRESTIGE,PRESTIGE,NSE_FO|164607,450.0,18000.0,164607.0,450.0,5.0,EQUITY,EQUITY,PRESTIGE 1440 CE 30 JUN 26,1440.0,1.0,NSE_EQ|INE811K01011,NSE_EQ|INE811K01011
False,NSE_FO,PRESTIGE ESTATE LTD,NSE,1782844199000.0,PE,PRESTIGE,PRESTIGE,NSE_FO|164608,450.0,18000.0,164608.0,450.0,5.0,EQUITY,EQUITY,PRESTIGE 1440 PE 30 JUN 26,1440.0,1.0,NSE_EQ|INE811K01011,NSE_EQ|INE811K01011
False,NSE_FO,PRESTIGE ESTATE LTD,NSE,1782844199000.0,CE,PRESTIGE,PRESTIGE,NSE_FO|164609,450.0,18000.0,164609.0,450.0,5.0,EQUITY,EQUITY,PRESTIGE 1480 CE 30 JUN 26,1480.0,1.0,NSE_EQ|INE811K01011,NSE_EQ|INE811K01011
False,NSE_FO,PREMIER ENERGIES LIMITED,NSE,1787682599000.0,PE,PREMIERENE,PREMIERENE,NSE_FO|139660,650.0,26000.0,139660.0,650.0,5.0,EQUITY,EQUITY,PREMIERENE 1160 PE 25 AUG 26,1160.0,1.0,NSE_EQ|INE0BS701011,NSE_EQ|INE0BS701011
False,NSE_FO,MANKIND PHARMA LIMITED,NSE,1782844199000.0,CE,MANKIND,MANKIND,NSE_FO|59210,225.0,9900.0,59210.0,225.0,5.0,EQUITY,EQUITY,MANKIND 2840 CE 30 JUN 26,2840.0,1.0,NSE_EQ|INE634S01028,NSE_EQ|INE634S01028
False,NSE_FO,MANKIND PHARMA LIMITED,NSE,1782844199000.0,PE,MANKIND,MANKIND,NSE_FO|59211,225.0,9900.0,59211.0,225.0,5.0,EQUITY,EQUITY,MANKIND 2840 PE 30 JUN 26,2840.0,1.0,NSE_EQ|INE634S01028,NSE_EQ|INE634S01028
False,NSE_FO,VODAFONE IDEA LIMITED,NSE,1782844199000.0,CE,IDEA,IDEA,NSE_FO|125017,71475.0,1429500.0,125017.0,71475.0,1.0,EQUITY,EQUITY,IDEA 8 CE 30 JUN 26,8.0,1.0,NSE_EQ|INE669E01016,NSE_EQ|INE669E01016
True,BSE_FO,SENSEX,BSE,1781202599000.0,CE,SENSEX,SENSEX,BSE_FO|1174700,20.0,1000.0,1174700.0,20.0,5.0,INDEX,INDEX,SENSEX 68500 CE 11 JUN 26,68500.0,,BSE_INDEX|SENSEX,BSE_INDEX|SENSEX
False,NSE_FO,VODAFONE IDEA LIMITED,NSE,1782844199000.0,PE,IDEA,IDEA,NSE_FO|125018,71475.0,1429500.0,125018.0,71475.0,1.0,EQUITY,EQUITY,IDEA 8 PE 30 JUN 26,8.0,1.0,NSE_EQ|INE669E01016,NSE_EQ|INE669E01016
False,BSE_FO,BANKEX,BSE,1785436199000.0,CE,BANKEX,BANKEX,BSE_FO|1174701,30.0,900.0,1174701.0,30.0,5.0,INDEX,INDEX,BANKEX 53400 CE 30 JUL 26,53400.0,,BSE_INDEX|BANKEX,BSE_INDEX|BANKEX
False,NSE_FO,PREMIER ENERGIES LIMITED,NSE,1787682599000.0,PE,PREMIERENE,PREMIERENE,NSE_FO|139650,650.0,26000.0,139650.0,650.0,5.0,EQUITY,EQUITY,PREMIERENE 1060 PE 25 AUG 26,1060.0,1.0,NSE_EQ|INE0BS701011,NSE_EQ|INE0BS701011
False,NSE_FO,PREMIER ENERGIES LIMITED,NSE,1787682599000.0,CE,PREMIERENE,PREMIERENE,NSE_FO|139651,650.0,26000.0,139651.0,650.0,5.0,EQUITY,EQUITY,PREMIERENE 1080 CE 25 AUG 26,1080.0,1.0,NSE_EQ|INE0BS701011,NSE_EQ|INE0BS701011
False,NSE_FO,VODAFONE IDEA LIMITED,NSE,1782844199000.0,CE,IDEA,IDEA,NSE_FO|125022,71475.0,1429500.0,125022.0,71475.0,1.0,EQUITY,EQUITY,IDEA 10 CE 30 JUN 26,10.0,1.0,NSE_EQ|INE669E01016,NSE_EQ|INE669E01016
False,NSE_FO,BANKNIFTY,NSE,1787682599000.0,CE,BANKNIFTY,BANKNIFTY,NSE_FO|59202,30.0,900.0,59202.0,30.0,5.0,INDEX,INDEX,BANKNIFTY 60500 CE 25 AUG 26,60500.0,1.0,NSE_INDEX|Nifty Bank,NSE_INDEX|Nifty Bank
False,NSE_FO,BANKNIFTY,NSE,1787682599000.0,PE,BANKNIFTY,BANKNIFTY,NSE_FO|59203,30.0,900.0,59203.0,30.0,5.0,INDEX,INDEX,BANKNIFTY 60500 PE 25 AUG 26,60500.0,1.0,NSE_INDEX|Nifty Bank,NSE_INDEX|Nifty Bank
False,NSE_FO,VODAFONE IDEA LIMITED,NSE,1782844199000.0,PE,IDEA,IDEA,NSE_FO|125023,71475.0,1429500.0,125023.0,71475.0,1.0,EQUITY,EQUITY,IDEA 10 PE 30 JUN 26,10.0,1.0,NSE_EQ|INE669E01016,NSE_EQ|INE669E01016
False,NSE_FO,VODAFONE IDEA LIMITED,NSE,1782844199000.0,CE,IDEA,IDEA,NSE_FO|125024,71475.0,1429500.0,125024.0,71475.0,1.0,EQUITY,EQUITY,IDEA 12 CE 30 JUN 26,12.0,1.0,NSE_EQ|INE669E01016,NSE_EQ|INE669E01016
False,NSE_FO,VODAFONE IDEA LIMITED,NSE,1782844199000.0,PE,IDEA,IDEA,NSE_FO|125025,71475.0,1429500.0,125025.0,71475.0,1.0,EQUITY,EQUITY,IDEA 12 PE 30 JUN 26,12.0,1.0,NSE_EQ|INE669E01016,NSE_EQ|INE669E01016
False,NSE_FO,VODAFONE IDEA LIMITED,NSE,1782844199000.0,CE,IDEA,IDEA,NSE_FO|125026,71475.0,1429500.0,125026.0,71475.0,1.0,EQUITY,EQUITY,IDEA 14 CE 30 JUN 26,14.0,1.0,NSE_EQ|INE669E01016,NSE_EQ|INE669E01016
False,NSE_FO,VODAFONE IDEA LIMITED,NSE,1782844199000.0,PE,IDEA,IDEA,NSE_FO|125027,71475.0,1429500.0,125027.0,71475.0,1.0,EQUITY,EQUITY,IDEA 14 PE 30 JUN 26,14.0,1.0,NSE_EQ|INE669E01016,NSE_EQ|INE669E01016
False,NSE_FO,VODAFONE IDEA LIMITED,NSE,1782844199000.0,CE,IDEA,IDEA,NSE_FO|125028,71475.0,1429500.0,125028.0,71475.0,1.0,EQUITY,EQUITY,IDEA 16 CE 30 JUN 26,16.0,1.0,NSE_EQ|INE669E01016,NSE_EQ|INE669E01016
False,NSE_FO,VODAFONE IDEA LIMITED,NSE,1782844199000.0,PE,IDEA,IDEA,NSE_FO|125029,71475.0,1429500.0,125029.0,71475.0,1.0,EQUITY,EQUITY,IDEA 16 PE 30 JUN 26,16.0,1.0,NSE_EQ|INE669E01016,NSE_EQ|INE669E01016
False,NSE_FO,PREMIER ENERGIES LIMITED,NSE,1787682599000.0,PE,PREMIERENE,PREMIERENE,NSE_FO|139652,650.0,26000.0,139652.0,650.0,5.0,EQUITY,EQUITY,PREMIERENE 1080 PE 25 AUG 26,1080.0,1.0,NSE_EQ|INE0BS701011,NSE_EQ|INE0BS701011
False,NSE_FO,PREMIER ENERGIES LIMITED,NSE,1787682599000.0,CE,PREMIERENE,PREMIERENE,NSE_FO|139653,650.0,26000.0,139653.0,650.0,5.0,EQUITY,EQUITY,PREMIERENE 1100 CE 25 AUG 26,1100.0,1.0,NSE_EQ|INE0BS701011,NSE_EQ|INE0BS701011
False,NSE_FO,PREMIER ENERGIES LIMITED,NSE,1787682599000.0,PE,PREMIERENE,PREMIERENE,NSE_FO|139654,650.0,26000.0,139654.0,650.0,5.0,EQUITY,EQUITY,PREMIERENE 1100 PE 25 AUG 26,1100.0,1.0,NSE_EQ|INE0BS701011,NSE_EQ|INE0BS701011
False,NSE_FO,PREMIER ENERGIES LIMITED,NSE,1787682599000.0,CE,PREMIERENE,PREMIERENE,NSE_FO|139655,650.0,26000.0,139655.0,650.0,5.0,EQUITY,EQUITY,PREMIERENE 1120 CE 25 AUG 26,1120.0,1.0,NSE_EQ|INE0BS701011,NSE_EQ|INE0BS701011
False,NSE_FO,PREMIER ENERGIES LIMITED,NSE,1787682599000.0,PE,PREMIERENE,PREMIERENE,NSE_FO|139656,650.0,26000.0,139656.0,650.0,5.0,EQUITY,EQUITY,PREMIERENE 1120 PE 25 AUG 26,1120.0,1.0,NSE_EQ|INE0BS701011,NSE_EQ|INE0BS701011
False,NSE_FO,PREMIER ENERGIES LIMITED,NSE,1787682599000.0,CE,PREMIERENE,PREMIERENE,NSE_FO|139657,650.0,26000.0,139657.0,650.0,5.0,EQUITY,EQUITY,PREMIERENE 1140 CE 25 AUG 26,1140.0,1.0,NSE_EQ|INE0BS701011,NSE_EQ|INE0BS701011
False,NSE_FO,PREMIER ENERGIES LIMITED,NSE,1787682599000.0,PE,PREMIERENE,PREMIERENE,NSE_FO|139658,650.0,26000.0,139658.0,650.0,5.0,EQUITY,EQUITY,PREMIERENE 1140 PE 25 AUG 26,1140.0,1.0,NSE_EQ|INE0BS701011,NSE_EQ|INE0BS701011
False,NSE_FO,PREMIER ENERGIES LIMITED,NSE,1787682599000.0,CE,PREMIERENE,PREMIERENE,NSE_FO|139659,650.0,26000.0,139659.0,650.0,5.0,EQUITY,EQUITY,PREMIERENE 1160 CE 25 AUG 26,1160.0,1.0,NSE_EQ|INE0BS701011,NSE_EQ|INE0BS701011
False,BSE_FO,SENSEX50,BSE,1785436199000.0,CE,SENSEX50,SENSEX50,BSE_FO|1174768,75.0,1800.0,1174768.0,75.0,5.0,INDEX,INDEX,SENSEX50 23650 CE 30 JUL 26,23650.0,,BSE_INDEX|SENSEX50,BSE_INDEX|SENSEX50
True,BSE_FO,SENSEX,BSE,1781202599000.0,PE,SENSEX,SENSEX,BSE_FO|1174766,20.0,1000.0,1174766.0,20.0,5.0,INDEX,INDEX,SENSEX 68100 PE 11 JUN 26,68100.0,,BSE_INDEX|SENSEX,BSE_INDEX|SENSEX
False,BSE_FO,SENSEX50,BSE,1785436199000.0,CE,SENSEX50,SENSEX50,BSE_FO|1174754,75.0,1800.0,1174754.0,75.0,5.0,INDEX,INDEX,SENSEX50 23900 CE 30 JUL 26,23900.0,,BSE_INDEX|SENSEX50,BSE_INDEX|SENSEX50
True,BSE_FO,SENSEX,BSE,1780597799000.0,CE,SENSEX,SENSEX,BSE_FO|1174752,20.0,1000.0,1174752.0,20.0,5.0,INDEX,INDEX,SENSEX 68600 CE 04 JUN 26,68600.0,,BSE_INDEX|SENSEX,BSE_INDEX|SENSEX
True,BSE_FO,SENSEX,BSE,1781202599000.0,CE,SENSEX,SENSEX,BSE_FO|1174746,20.0,1000.0,1174746.0,20.0,5.0,INDEX,INDEX,SENSEX 68700 CE 11 JUN 26,68700.0,,BSE_INDEX|SENSEX,BSE_INDEX|SENSEX
False,BSE_FO,BANKEX,BSE,1785436199000.0,CE,BANKEX,BANKEX,BSE_FO|1174747,30.0,900.0,1174747.0,30.0,5.0,INDEX,INDEX,BANKEX 53600 CE 30 JUL 26,53600.0,,BSE_INDEX|BANKEX,BSE_INDEX|BANKEX
